name,text,date,pdf_link
H.R.4437 [117th], - HEALTH Act of 2021,Introduced in House (07/16/2021):,https://www.congress.gov/117/bills/hr4437/BILLS-117hr4437ih.pdf
H.R.4440 [117th], - Medium- and Heavy-Duty Electric Vehicle Infrastructure Act of 2021,Introduced in House (07/16/2021):,https://www.congress.gov/117/bills/hr4440/BILLS-117hr4440ih.pdf
H.R.4412 [117th]," - To amend the Public Health Service Act to reauthorize Johanna’s Law, and for other purposes.",Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4412/BILLS-117hr4412ih.pdf
H.R.4410 [117th], - Year-Round Fuel Choice Act of 2021,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4410/BILLS-117hr4410ih.pdf
H.R.4411 [117th], - Upskilling and Retraining Assistance Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4411/BILLS-117hr4411ih.pdf
H.R.4427 [117th], - Brownfields Redevelopment Tax Incentive Reauthorization Act of 2021,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4427/BILLS-117hr4427ih.pdf
H.R.4426 [117th], - Homeland Security for Children Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4426/BILLS-117hr4426ih.pdf
H.R.4428 [117th], - Upward Mobility Enhancement Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4428/BILLS-117hr4428ih.pdf
H.R.4429 [117th], - Semiquincentennial Commemorative Coin Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4429/BILLS-117hr4429ih.pdf
H.R.4430 [117th], - To provide for the establishment of security standards for international research in key technology focus areas.,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4430/BILLS-117hr4430ih.pdf
H.R.4407 [117th], - TRAIN Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4407/BILLS-117hr4407ih.pdf
H.R.4408 [117th], - Carbon Capture Improvement Act of 2021,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4408/BILLS-117hr4408ih.pdf
H.R.4409 [117th], - Diversity Advancements in Accelerated Programs Act,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4409/BILLS-117hr4409ih.pdf
H.R.4425 [117th], - Federal Bureau of Prisons Voting Assistance Act of 2021,Introduced in House (07/13/2021):,https://www.congress.gov/117/bills/hr4425/BILLS-117hr4425ih.pdf
H.R.4403 [117th], - Opening Doors for Youth Act of 2021,Introduced in House (07/09/2021):,https://www.congress.gov/117/bills/hr4403/BILLS-117hr4403ih.pdf
H.R.4334 [117th], - American Energy First Act,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4334/BILLS-117hr4334ih.pdf
H.R.4309 [117th], - Clean Energy Innovation and Deployment Act of 2021,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4309/BILLS-117hr4309ih.pdf
H.R.4307 [117th], - John Tanner Fairness and Independence in Redistricting Act,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4307/BILLS-117hr4307ih.pdf
H.R.4310 [117th], - MINKS are Superspreaders Act,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4310/BILLS-117hr4310ih.pdf
H.R.4306 [117th], - Foreign Service Families Act of 2021,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4306/BILLS-117hr4306ih.pdf
H.R.4331 [117th], - America’s CHILDREN Act of 2021,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4331/BILLS-117hr4331ih.pdf
H.R.4300 [117th], - Alexander Lofgren Veterans in Parks (VIP) Act,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4300/BILLS-117hr4300ih.pdf
H.R.4311 [117th]," - Medicare Dental, Vision, and Hearing Benefit Act of 2021",Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4311/BILLS-117hr4311ih.pdf
H.R.4313 [117th], - Small Refinery Exemption Clarification Act of 2021,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4313/BILLS-117hr4313ih.pdf
H.R.4314 [117th], - Fair Allocation of Highway Funds Act of 2021,Introduced in House (07/01/2021):,https://www.congress.gov/117/bills/hr4314/BILLS-117hr4314ih.pdf
H.R.4169 [117th], - Black Farmers and Socially Disadvantaged Farmers Increased Market Share Act,Introduced in House (06/25/2021):,https://www.congress.gov/117/bills/hr4169/BILLS-117hr4169ih.pdf
H.R.3237 [117th]," - Emergency Security Supplemental to Respond to January 6th Appropriations Act, 2021",Enrolled Bill:,https://www.congress.gov/117/bills/hr3237/BILLS-117hr3237enr.pdf
H.R.2497 [117th], - Amache National Historic Site Act,Reported in House (07/22/2021):,https://www.congress.gov/117/bills/hr2497/BILLS-117hr2497rh.pdf
H.R.2278 [117th]," - To designate the September 11th National Memorial Trail Route, and for other purposes.",Reported in House (07/22/2021):,https://www.congress.gov/117/bills/hr2278/BILLS-117hr2278rh.pdf
H.R.1617 [117th], - Transforming Hiring in Rural Industries and Vital Economies Act of 2021,Introduced in House (03/08/2021):,https://www.congress.gov/117/bills/hr1617/BILLS-117hr1617ih.pdf
S.583 [117th], - PRICE Act of 2021,Engrossed in Senate (07/29/2021):,https://www.congress.gov/117/bills/s583/BILLS-117s583es.pdf
S.231 [117th], - PFAS Act,Engrossed in Senate (07/29/2021):,https://www.congress.gov/117/bills/s231/BILLS-117s231es.pdf
