name,text,date,pdf_link
H.R.6626 [117th]," - To designate the facility of the United States Postal Service located at 3903 Melear Drive in Arlington, Texas, as the ""Ron Wright Post Office Building"".",Introduced in House (02/07/2022):,https://www.congress.gov/117/bills/hr6626/BILLS-117hr6626ih.pdf
H.R.6624 [117th], - Transatlantic Legislators’ Dialogue Act,Introduced in House (02/07/2022):,https://www.congress.gov/117/bills/hr6624/BILLS-117hr6624ih.pdf
H.R.6627 [117th], - Lobbyist Accountability Act,Introduced in House (02/07/2022):,https://www.congress.gov/117/bills/hr6627/BILLS-117hr6627ih.pdf
H.R.6622 [117th], - Medicaid Third Party Liability Act,Introduced in House (02/07/2022):,https://www.congress.gov/117/bills/hr6622/BILLS-117hr6622ih.pdf
H.R.6629 [117th], - Informed Lawmaking to Combat Inflation Act,Introduced in House (02/07/2022):,https://www.congress.gov/117/bills/hr6629/BILLS-117hr6629ih.pdf
H.R.6632 [117th]," - To except quotations of fixed-income securities from certain regulatory requirements, and for other purposes.",Introduced in House (02/07/2022):,https://www.congress.gov/117/bills/hr6632/BILLS-117hr6632ih.pdf
H.R.6633 [117th], - To direct the Secretary concerned to reinstate a member involuntarily separated from the Armed Forces solely on the basis of the refusal of such member to receive a vaccination against COVID-19.,Introduced in House (02/07/2022):,https://www.congress.gov/117/bills/hr6633/BILLS-117hr6633ih.pdf
H.R.6635 [117th], - Wild Horse and Burro Protection Act of 2022,Introduced in House (02/07/2022):,https://www.congress.gov/117/bills/hr6635/BILLS-117hr6635ih.pdf
H.R.6636 [117th], - Due Process Continuity of Care Act,Introduced in House (02/07/2022):,https://www.congress.gov/117/bills/hr6636/BILLS-117hr6636ih.pdf
H.R.6611 [117th]," - To authorize the Embassy of France in Washington, DC, to establish a commemorative work in the District of Columbia and its environs to honor the extraordinary contributions of Jean Monnet to restoring peace between European nations and establishing the European Union, ",Introduced in House (02/04/2022):,https://www.congress.gov/117/bills/hr6611/BILLS-117hr6611ih.pdf
H.R.6612 [117th], - Advancing Maternal Health Equity Under Medicaid Act,Introduced in House (02/04/2022):,https://www.congress.gov/117/bills/hr6612/BILLS-117hr6612ih.pdf
H.R.6610 [117th], - Border Czar Accountability Act of 2022,Introduced in House (02/04/2022):,https://www.congress.gov/117/bills/hr6610/BILLS-117hr6610ih.pdf
H.R.6616 [117th], - Save Taxpayers’ Privacy Act,Introduced in House (02/04/2022):,https://www.congress.gov/117/bills/hr6616/BILLS-117hr6616ih.pdf
H.R.6608 [117th], - Scratch Cooked Meals for Students Act,Introduced in House (02/04/2022):,https://www.congress.gov/117/bills/hr6608/BILLS-117hr6608ih.pdf
H.R.6613 [117th], - Keeping School Meals Flexible Act,Introduced in House (02/04/2022):,https://www.congress.gov/117/bills/hr6613/BILLS-117hr6613ih.pdf
H.R.3539 [117th]," - To designate the facility of the United States Postal Service located at 223 West Chalan Santo Papa in Hagatna, Guam, as the Atanasio Taitano Perez Post Office.",Introduced in House (05/25/2021):,https://www.congress.gov/117/bills/hr3539/BILLS-117hr3539ih.pdf
H.R.3485 [117th], - Global Respect Act,Reported in House (01/21/2022):,https://www.congress.gov/117/bills/hr3485/BILLS-117hr3485rh.pdf
H.R.3076 [117th], - Postal Service Reform Act of 2022,Reported in House (02/01/2022):,https://www.congress.gov/117/bills/hr3076/BILLS-117hr3076rh.pdf
