name,text,date,pdf_link
H.R.5214 [117th]," - To amend the Internal Revenue Code of 1986 to permit expenditures from health savings accounts, flexible spending arrangements, and health reimbursement arrangements for dietary supplements.",Introduced in House (09/10/2021):,https://www.congress.gov/117/bills/hr5214/BILLS-117hr5214ih.pdf
H.R.5212 [117th], - Improving Oversight of Women Veterans’ Care Act of 2021,Introduced in House (09/10/2021):,https://www.congress.gov/117/bills/hr5212/BILLS-117hr5212ih.pdf
H.R.5213 [117th], - Justice Involved Veterans Support Act,Introduced in House (09/10/2021):,https://www.congress.gov/117/bills/hr5213/BILLS-117hr5213ih.pdf
H.R.5215 [117th], - Social Security Stabilization and Enhancement Act,Introduced in House (09/10/2021):,https://www.congress.gov/117/bills/hr5215/BILLS-117hr5215ih.pdf
H.R.5216 [117th], - Protecting Student Athletes From Concussions Act,Introduced in House (09/10/2021):,https://www.congress.gov/117/bills/hr5216/BILLS-117hr5216ih.pdf
H.R.5231 [117th], - Relief for Working Families Act,Introduced in House (09/10/2021):,https://www.congress.gov/117/bills/hr5231/BILLS-117hr5231ih.pdf
H.R.5232 [117th], - Working Dog Commemorative Coin Act,Introduced in House (09/10/2021):,https://www.congress.gov/117/bills/hr5232/BILLS-117hr5232ih.pdf
H.R.5240 [117th], - Rural Health Training Opportunities Act,Introduced in House (09/10/2021):,https://www.congress.gov/117/bills/hr5240/BILLS-117hr5240ih.pdf
H.R.5242 [117th], - STRONG Act of 2021,Introduced in House (09/10/2021):,https://www.congress.gov/117/bills/hr5242/BILLS-117hr5242ih.pdf
S.325 [117th]," - A bill to amend the Alyce Spotted Bear and Walter Soboleff Commission on Native Children Act to extend the deadline for a report by the Alyce Spotted Bear and Walter Soboleff Commission on Native Children, and for other purposes.",Enrolled Bill:,https://www.congress.gov/117/bills/s325/BILLS-117s325enr.pdf
S.272 [117th], - Congressional Budget Justification Transparency Act of 2021,Engrossed in Senate (06/24/2021):,https://www.congress.gov/117/bills/s272/BILLS-117s272es.pdf
