name,text,date,pdf_link
H.R.4779 [117th], - Recognizing the Role of Direct Support Professionals Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4779/BILLS-117hr4779ih.pdf
H.R.4748 [117th], - HEALTH Act of 2021,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4748/BILLS-117hr4748ih.pdf
H.R.4754 [117th], - National Statuary Hall Collection Progress Assurance Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4754/BILLS-117hr4754ih.pdf
H.R.4750 [117th], - Performing Artist Tax Parity Act of 2021,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4750/BILLS-117hr4750ih.pdf
H.R.4751 [117th], - Exposing Discrimination in Higher Education Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4751/BILLS-117hr4751ih.pdf
H.R.4755 [117th], - Seniors’ Chronic Care Management Improvement Act of 2021,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4755/BILLS-117hr4755ih.pdf
H.R.4756 [117th], - Exercise and Fitness for All Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4756/BILLS-117hr4756ih.pdf
H.R.4778 [117th], - District of Columbia Courts Vacancy Reduction Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4778/BILLS-117hr4778ih.pdf
H.R.4780 [117th], - Refuge System Protection Act,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4780/BILLS-117hr4780ih.pdf
H.R.4781 [117th], - POWER Act of 2021,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4781/BILLS-117hr4781ih.pdf
H.R.4784 [117th], - Tribal Economic Development Act of 2021,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4784/BILLS-117hr4784ih.pdf
H.R.4783 [117th], - To amend the Internal Revenue Code of 1986 to treat certain tribal benefits and Alaska Permanent Fund dividends as earned income for purposes of the kiddie tax.,Introduced in House (07/28/2021):,https://www.congress.gov/117/bills/hr4783/BILLS-117hr4783ih.pdf
