category,date,title,url
Hearings,"Wed, 07/14/2021 - 12:00pm",Investigations & Oversight Subcommittee Hearing - Principles for Outbreak Investigation: COVID-19 and Future Infectious Diseases,https://republicans-science.house.gov/legislation/hearings/investigations-oversight-subcommittee-hearing-principles-outbreak-investigation
Hearings,"Tue, 06/29/2021 - 10:00am",Full Committee Hearing - The State of Federal Wildland Fire Science: Examining Opportunities for Further Research & Coordination,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-state-federal-wildland-fire-science-examining
Hearings,"Thu, 06/24/2021 - 10:00am",Research & Technology Subcommittee Hearing - Plastic Waste Reduction and Recycling Research: Moving from Staggering Statistics to Sustainable Systems,https://republicans-science.house.gov/legislation/hearings/research-technology-subcommittee-hearing-plastic-waste-reduction-and-recycling
Hearings,"Wed, 06/23/2021 - 10:00am",Full Committee Hearing - A Review of the President's Fiscal Year 2022 Budget Proposal for NASA,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-review-presidents-fiscal-year-2022-budget-proposal-nasa
Hearings,"Wed, 06/09/2021 - 10:00am",Research & Technology Subcommittee Hearing - Building Regional Innovation Economies,https://republicans-science.house.gov/legislation/hearings/research-technology-subcommittee-hearing-building-regional-innovation-economies
Hearings,"Mon, 06/07/2021 - 11:00am","Environment Subcommittee Hearing - ""Defining a National ‘Oceanshot’: Accelerating Ocean and Great Lakes Science and Technology""",https://republicans-science.house.gov/legislation/hearings/environment-subcommittee-hearing-defining-national-oceanshot-accelerating-ocean
Hearings,"Thu, 05/27/2021 - 1:00pm",Full Committee Hearing - Overview of the Science and Energy Research Enterprise of the U.S. Department of Energy,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-overview-science-and-energy-research-enterprise-us
Hearings,"Tue, 05/25/2021 - 2:00pm",Joint Investigations & Oversight and Research & Technology Subcommittees Hearing - SolarWinds and Beyond: Improving the Cybersecurity of Software Supply Chains,https://republicans-science.house.gov/legislation/hearings/research-technology-subcommittee-hearing-solarwinds-and-beyond-improving
Hearings,"Wed, 05/19/2021 - 11:00am",Energy Subcommittee Hearing - Accelerating Discovery: the Future of Scientific Computing at the Department of Energy,https://republicans-science.house.gov/legislation/hearings/energy-subcommittee-hearing-accelerating-discovery-future-scientific-computing
Hearings,"Tue, 05/18/2021 - 11:00am",Space and Aeronautics Subcommittee Hearing - NASA’s Earth Science and Climate Change Activities: Current Roles and Future Opportunities,https://republicans-science.house.gov/legislation/hearings/space-and-aeronautics-subcommittee-hearing-nasa-s-earth-science-and-climate
Hearings,"Wed, 05/12/2021 - 10:00am",Investigations and Oversight Subcommittee Hearing - COVID-19 Variants and Evolving Research Needs,https://republicans-science.house.gov/legislation/hearings/investigations-and-oversight-subcommittee-hearing-covid-19-variants-and
Hearings,"Thu, 05/06/2021 - 11:00am",Research and Technology Subcommittee Hearing - National Science Foundation: Advancing Research for the Future of U.S. Innovation Part II,https://republicans-science.house.gov/legislation/hearings/research-and-technology-subcommittee-hearing-national-science-foundation-0
Hearings,"Tue, 05/04/2021 - 11:00am",Energy Subcommittee Hearing - Climate and Energy Science Research at the Department of Energy,https://republicans-science.house.gov/legislation/hearings/energy-subcommittee-hearing-climate-and-energy-science-research-department
Hearings,"Thu, 04/29/2021 - 11:00am",Space and Aeronautics Subcommittee Hearing - What Do Scientists Hope to Learn with NASA’s Mars Perseverance Rover?,https://republicans-science.house.gov/legislation/hearings/space-and-aeronautics-subcommittee-hearing-what-do-scientists-hope-learn-nasa-s
Hearings,"Wed, 04/28/2021 - 10:00am",Research and Technology Subcommittee Hearing - National Science Foundation: Advancing Research for the Future of U.S. Innovation,https://republicans-science.house.gov/legislation/hearings/research-and-technology-subcommittee-hearing-national-science-foundation
Hearings,"Wed, 04/21/2021 - 11:00am",Environment Subcommittee Hearing - Working Towards Climate Equity: the Case for a Federal Climate Service,https://republicans-science.house.gov/legislation/hearings/environment-subcommittee-hearing-working-towards-climate-equity-case-federal
