category,date,title,url
Markups,03/13/2014,Subcommittee on Research and Technology Markup - H.R. 4186,https://republicans-science.house.gov/legislation/markups/subcommittee-research-and-technology-markup-hr-4186
Markups,02/28/2014,Full Committee Markup - H.R. 1786,https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-1786
Markups,12/11/2013,"Full Committee Markup - H.R. 2413, H.R. 2431, H.R. 2981, H.R. 3625",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-2413-hr-2431-hr-2981-hr-3625
Markups,08/01/2013,Full Committee Business Meeting ,https://republicans-science.house.gov/legislation/markups/full-committee-business-meeting
Markups,07/18/2013,"Full Committee Markup - H.R. 2687, the National Aeronautics and Space Administration Authorization Act of 2013",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-2687-national-aeronautics-and-space-administration
Markups,07/10/2013,"Subcommittee on Space Markup of Committee Print, NASA Authorization Act of 2013",https://republicans-science.house.gov/legislation/markups/subcommittee-space-markup-committee-print-nasa-authorization-act-2013
Markups,07/09/2013,"Subcommittee on Environment Markup of H.R. 2413, Weather Forecasting Improvement Act of 2013",https://republicans-science.house.gov/legislation/markups/subcommittee-environment-markup-hr-2413-weather-forecasting-improvement-act-2013
Markups,06/28/2013,Subcommittee on Research and Technology Markup - H.R. 1786,https://republicans-science.house.gov/legislation/markups/subcommittee-research-and-technology-markup-hr-1786
Markups,04/11/2013,"Full Committee Markup - H.R. 875, H.R. 1422",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-875-hr-1422
Markups,03/14/2013,"Full Committee Markup - H.R. 756, H.R. 967",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-756-hr-967
Markups,08/02/2012,"**POSTPONED** Full Committee Markup - H.R. 4158, H.R. 6229",https://republicans-science.house.gov/legislation/markups/postponed-full-committee-markup-hr-4158-hr-6229
Markups,02/07/2012,"Full Committee Markup - H.R. 3834, H.R. 3199",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-3834-hr-3199
Markups,12/01/2011,"Full Committee Markup: H.R. 3479, Natural Hazards Risk Reduction Act of 2011",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-3479-natural-hazards-risk-reduction-act-2011
Markups,11/15/2011,Technology and Innovation Subcommittee - Natural Hazards Risk Reduction Markup,https://republicans-science.house.gov/legislation/markups/technology-and-innovation-subcommittee-natural-hazards-risk-reduction-markup
Markups,07/28/2011,Full Committee Markup- H.R. 2484 Harmful Algal Blooms,https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-2484-harmful-algal-blooms
Markups,07/21/2011,Full Committee Markup - Cybersecurity,https://republicans-science.house.gov/legislation/markups/full-committee-markup-cybersecurity
Hearings,03/25/2021,Energy Subcommittee Hearing - Building Technologies Research for a Sustainable Future,https://republicans-science.house.gov/legislation/hearings/energy-subcommittee-hearing-building-technologies-research-sustainable-future
Hearings,03/24/2021,Space & Aeronautics Subcommittee Hearing - Examining R&D Pathways to Sustainable Aviation,https://republicans-science.house.gov/legislation/hearings/space-aeronautics-subcommittee-hearing-examining-rd-pathways-sustainable
Hearings,03/18/2021,Full Committee Hearing - Lessons Learned from the Texas Blackouts: Research Needs for a Secure and Resilient Grid,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-lessons-learned-texas-blackouts-research-needs-secure
Hearings,03/17/2021,Investigations & Oversight Subcommittee Hearing - Brain Drain: Rebuilding the Federal Scientific Workforce,https://republicans-science.house.gov/legislation/hearings/investigations-oversight-subcommittee-hearing-brain-drain-rebuilding-federal
Hearings,03/12/2021,Full Committee Hearing on The Science Behind Impacts of the Climate Crisis,https://republicans-science.house.gov/legislation/hearings/science-behind-impacts-climate-crisis
Hearings,02/25/2021,Full Committee Hearing - Building Back the U.S. Research Enterprise: COVID Impacts and Recovery,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-building-back-us-research-enterprise-covid-impacts-and-0
Hearings,02/19/2021,Full Committee Hearing - The Science of COVID-19 Vaccines and Encouraging Vaccine Uptake,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-science-covid-19-vaccines-and-encouraging-vaccine-uptake
Hearings,09/30/2020,"Environment Subcommittee Hearing - Coping with Compound Crises: Extreme Weather, Social Injustice, and a Global Pandemic",https://republicans-science.house.gov/legislation/hearings/environment-subcommittee-hearing-coping-compound-crises-extreme-weather-social
Hearings,09/23/2020,Investigation & Oversight Committee Hearing - Data for Decision-Making: Responsible Management of Data during COVID-19 and Beyond,https://republicans-science.house.gov/legislation/hearings/investigation-oversight-committee-hearing-data-decision-making-responsible
Hearings,09/18/2020,Space & Aeronautics Subcommittee Hearing: Cybersecurity at NASA: Ongoing Challenges and Emerging Issues for Increased Telework During COVID-19,https://republicans-science.house.gov/legislation/hearings/space-aeronautics-subcommittee-hearing-cybersecurity-nasa-ongoing-challenges
Hearings,09/11/2020,Energy Subcommittee Hearing - Biological research at the Department of Energy: Leveraging DOE’s unique capabilities to respond to the COVID-19 pandemic,https://republicans-science.house.gov/legislation/hearings/energy-subcommittee-hearing-biological-research-department-energy-leveraging
Hearings,09/09/2020,Research & Technology Subcommittee Hearing - The Impact of the COVID-19 Crisis on University Research,https://republicans-science.house.gov/legislation/hearings/research-technology-subcommittee-hearing-impact-covid-19-crisis-university
Hearings,07/28/2020,Investigations & Oversight Subcommittee and Research & Technology Subcommittee Hearing - The Role of Technology in Countering Trafficking in Persons,https://republicans-science.house.gov/legislation/hearings/investigations-oversight-subcommittee-and-research-technology-subcommittee
Hearings,07/17/2020,Energy Subcommittee Hearing - From Lab to Market: Accelerating our Progress toward Economic Recovery and a Clean Energy Future,https://republicans-science.house.gov/legislation/hearings/energy-subcommittee-hearing-lab-market-accelerating-our-progress-toward
Hearings,07/14/2020,"Full Committee Hearing - Sweltering in Place: COVID-19, Extreme Heat, and Environmental Justice",https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-sweltering-place-covid-19-extreme-heat-and-environmental
Hearings,06/23/2020,Space & Aeronautics Subcommittee Hearing - R&D to Support Healthy Air Travel in the COVID-19 Era and Beyond,https://republicans-science.house.gov/legislation/hearings/space-aeronautics-subcommittee-hearing-rd-support-healthy-air-travel-covid-19
Hearings,06/19/2020,Investigations and Oversight Subcommittee Hearing - Repurposing Therapeutic Drugs for COVID-19: Research Challenges and Opportunities,https://republicans-science.house.gov/legislation/hearings/investigations-and-oversight-subcommittee-hearing-repurposing-therapeutic-drugs
Hearings,06/12/2020,Full Committee Hearing - The Role of AFG and SAFER Grants in COVID-19 Response,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-role-afg-and-safer-grants-covid-19-response
Hearings,03/11/2020,Research & Technology Subcommittee Hearing - Reauthorization of the National Institute of Standards and Technology,https://republicans-science.house.gov/legislation/hearings/research-technology-subcommittee-hearing
Hearings,03/05/2020,Full Committee Hearing - Coronaviruses: Understanding the Spread of Infectious Diseases and Mobilizing Innovative Solutions,https://republicans-science.house.gov/legislation/hearings/full-committee-hearing-beyond-coronaviruses-understanding-spread-infectious
Markups,07/14/2011,Energy and Environment Subcommittee – Markup ,https://republicans-science.house.gov/legislation/markups/energy-and-environment-subcommittee-markup
Markups,07/13/2011,Technology and Innovation Subcommittee – Markup ,https://republicans-science.house.gov/legislation/markups/technology-and-innovation-subcommittee-markup
Markups,06/22/2011,Energy and Environment Subcommittee - Markup **POSTPONED**,https://republicans-science.house.gov/legislation/markups/energy-and-environment-subcommittee-markup-postponed
Markups,05/04/2011,Full Committee Markup of H.R. 1425 Creating Jobs Through Small Business Innovation Act of 2011,https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-1425-creating-jobs-through-small-business-innovation
Markups,04/13/2011,Subcommittee on Technology and Innovation Markup,https://republicans-science.house.gov/legislation/markups/subcommittee-technology-and-innovation-markup
Markups,03/17/2011,Full Committee Markup,https://republicans-science.house.gov/legislation/markups/full-committee-markup
Markups,09/23/2010,"Full Committee Markup - H.R.5866 The Nuclear Energy Research and Development Act of 2010; H.R. 6160, the Rare Earths and Critical Materials Revitalization Act of 2010",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr5866-nuclear-energy-research-and-development-act-2010-hr
Markups,07/28/2010,Subcommittee on Energy and Environment Markup - Nuclear Energy Research and Development Act of 2010,https://republicans-science.house.gov/legislation/markups/subcommittee-energy-and-environment-markup-nuclear-energy-research-and
Markups,07/22/2010,Full Committee Markup - NASA Authorization Act of 2010,https://republicans-science.house.gov/legislation/markups/full-committee-markup-nasa-authorization-act-2010
Markups,07/14/2010,"Full Committee – Markup of H. R. 2693, the Oil Pollution Research and Development Program Reauthorization Act of 2010; and H. R. 5716, the Safer Oil and Natural Gas Drilling Technology Research and Development Act",https://republicans-science.house.gov/legislation/markups/full-committee-markup-h-r-2693-oil-pollution-research-and-development-program
Markups,04/28/2010,"Full Committee Markup - H.R.5116, America COMPETES Reauthorization Act of 2010",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr5116-america-competes-reauthorization-act-2010
Markups,04/21/2010,Subcommittee on Technology and Innovation Markup - National Institute of Standards and Technology Autorization Act of 2010 Committee Print,https://republicans-science.house.gov/legislation/markups/subcommittee-technology-and-innovation-markup-national-institute-standards-and
Markups,04/14/2010,Subcommittee on Research and Science Education Markup,https://republicans-science.house.gov/legislation/markups/subcommittee-research-and-science-education-markup
Markups,03/25/2010,Subcommittee on Energy and Environment Markup - America COMPETES Energy Title,https://republicans-science.house.gov/legislation/markups/subcommittee-energy-and-environment-markup-america-competes-energy-title
Markups,11/18/2009,"Full Committee Markup - H.R. 4061, the ""Cybersecurity Enhancement Act of 2009""",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-4061-cybersecurity-enhancement-act-2009
Markups,11/04/2009,"Subcommittee on Technology and Innovation Markup - Committee Print, the ""Cybersecurity Coordination and Awareness Act""",https://republicans-science.house.gov/legislation/markups/subcommittee-technology-and-innovation-markup-nist-cybersecurity-coordination
Markups,10/21/2009,"Full Committee Markup - H.R. 3791, The ""Fire Grants Reauthorization Act of 2009;"" H.R. 3820, The ""Natural Hazards Risk Reduction Act of 2009""",https://republicans-science.house.gov/legislation/markups/full-committee-markup-hr-3791-fire-grants-reauthorization-act-2009-hr-3820
Markups,10/14/2009,"Subcommittee on Technology and Innovation Markup - H.R. 3791, The ""Fire Grants Reauthorization Act of 2009""",https://republicans-science.house.gov/legislation/markups/subcommittee-technology-and-innovation-markup-hr-3791-fire-grants
